Unnamed: 0,UTC,day,month,hour,maxtempC,mintempC,DewPointC,WindGustKmph,cloudcover,humidity,pressure,tempC,precipMM,winddirDegree,windspeedKmph,pm25,pm10,frequency_category,windows_open
451,2025-02-19 19:00:00,19,2,19,3.7,-4.3,-7.8,3.1,0.0,68.0,1032.9,-2.8,0.0,357.0,3.1,9.2,10.1,none,False
452,2025-02-19 20:00:00,19,2,20,3.7,-4.3,-8.4,3.9,0.0,68.0,1033.3,-3.3,0.0,336.0,3.9,8.9,9.8,none,False
453,2025-02-19 21:00:00,19,2,21,3.7,-4.3,-8.3,4.1,0.0,71.0,1033.3,-3.7,0.0,322.0,4.1,8.4,9.2,none,False
454,2025-02-19 22:00:00,19,2,22,3.7,-4.3,-8.0,3.2,0.0,74.0,1033.6,-4.1,0.0,317.0,3.2,7.6,8.4,none,False
455,2025-02-19 23:00:00,19,2,23,3.7,-4.3,-7.8,1.8,0.0,77.0,1033.7,-4.3,0.0,323.0,1.8,7.9,8.7,none,False
456,2025-02-20 00:00:00,20,2,0,4.6,-6.2,-7.9,1.1,0.0,75.0,1034.0,-4.2,0.0,342.0,1.1,8.2,9.0,none,False
457,2025-02-20 01:00:00,20,2,1,4.6,-6.2,-9.2,2.3,0.0,73.0,1034.3,-5.1,0.0,321.0,2.3,7.4,8.2,none,False
458,2025-02-20 02:00:00,20,2,2,4.6,-6.2,-10.2,2.3,0.0,68.0,1034.2,-5.3,0.0,328.0,2.3,7.3,8.0,none,False
459,2025-02-20 03:00:00,20,2,3,4.6,-6.2,-11.2,1.6,0.0,65.0,1034.2,-5.7,0.0,333.0,1.6,7.3,8.0,none,False
460,2025-02-20 04:00:00,20,2,4,4.6,-6.2,-12.2,1.3,0.0,62.0,1034.2,-6.0,0.0,344.0,1.3,7.0,7.7,none,False
461,2025-02-20 05:00:00,20,2,5,4.6,-6.2,-13.3,0.9,0.0,57.0,1034.4,-6.2,0.0,349.0,0.9,6.9,7.5,none,False
462,2025-02-20 06:00:00,20,2,6,4.6,-6.2,-14.5,0.9,0.0,49.0,1034.7,-5.4,0.0,349.0,0.9,8.4,9.2,low,True
463,2025-02-20 07:00:00,20,2,7,4.6,-6.2,-14.5,0.4,0.0,40.0,1034.9,-2.8,0.0,27.0,0.4,12.7,15.2,low,False
464,2025-02-20 08:00:00,20,2,8,4.6,-6.2,-13.9,2.6,0.0,36.0,1034.5,-0.7,0.0,164.0,2.6,13.1,14.5,high,False
465,2025-02-20 09:00:00,20,2,9,4.6,-6.2,-14.3,3.5,0.0,31.0,1034.2,1.0,0.0,152.0,3.5,17.5,20.1,high,False
466,2025-02-20 10:00:00,20,2,10,4.6,-6.2,-14.0,3.2,12.0,29.0,1033.6,2.4,0.0,133.0,3.2,15.9,21.0,high,False
467,2025-02-20 11:00:00,20,2,11,4.6,-6.2,-11.7,3.1,29.0,32.0,1032.4,3.6,0.0,135.0,3.1,14.9,16.7,high,False
468,2025-02-20 12:00:00,20,2,12,4.6,-6.2,-10.4,4.1,6.0,33.0,1031.6,4.6,0.0,142.0,4.1,14.8,16.5,high,False
469,2025-02-20 13:00:00,20,2,13,4.6,-6.2,-9.9,4.2,0.0,35.0,1031.8,4.4,0.0,175.0,4.2,19.0,21.1,high,False
470,2025-02-20 14:00:00,20,2,14,4.6,-6.2,-9.6,4.5,0.0,35.0,1031.4,4.6,0.0,173.0,4.5,16.9,21.4,high,False
471,2025-02-20 15:00:00,20,2,15,4.6,-6.2,-7.1,3.7,0.0,44.0,1031.0,3.9,0.0,169.0,3.7,15.5,17.2,high,False
472,2025-02-20 16:00:00,20,2,16,4.6,-6.2,-8.4,3.0,0.0,49.0,1031.2,1.2,0.0,163.0,3.0,15.2,16.8,high,False
473,2025-02-20 17:00:00,20,2,17,4.6,-6.2,-9.9,0.6,0.0,45.0,1031.6,0.6,0.0,214.0,0.6,14.0,15.6,high,False
474,2025-02-20 18:00:00,20,2,18,4.6,-6.2,-9.8,0.5,0.0,50.0,1031.7,-0.6,0.0,360.0,0.5,12.5,13.7,high,False
475,2025-02-20 19:00:00,20,2,19,4.6,-6.2,-9.7,0.7,0.0,56.0,1032.2,-2.1,0.0,346.0,0.7,12.7,13.9,none,False
476,2025-02-20 20:00:00,20,2,20,4.6,-6.2,-9.9,0.4,0.0,59.0,1032.5,-2.9,0.0,333.0,0.4,12.6,13.8,none,False
477,2025-02-20 21:00:00,20,2,21,4.6,-6.2,-10.1,0.2,0.0,60.0,1032.5,-3.4,0.0,360.0,0.2,12.6,13.9,none,False
478,2025-02-20 22:00:00,20,2,22,4.6,-6.2,-11.7,0.2,0.0,54.0,1032.8,-3.7,0.0,360.0,0.2,12.6,13.8,none,False
479,2025-02-20 23:00:00,20,2,23,4.6,-6.2,-12.3,0.2,0.0,52.0,1033.1,-3.8,0.0,360.0,0.2,12.6,13.8,none,False
480,2025-02-21 00:00:00,21,2,0,7.0,-5.2,-12.7,0.3,0.0,50.0,1033.5,-3.8,0.0,315.0,0.3,13.0,14.2,none,False
481,2025-02-21 01:00:00,21,2,1,7.0,-5.2,-9.3,0.4,0.0,65.0,1033.9,-3.6,0.0,297.0,0.4,12.8,14.0,none,False
482,2025-02-21 02:00:00,21,2,2,7.0,-5.2,-9.6,0.4,0.0,65.0,1034.0,-4.0,0.0,297.0,0.4,13.2,14.5,none,False
483,2025-02-21 03:00:00,21,2,3,7.0,-5.2,-9.9,0.6,0.0,65.0,1034.1,-4.4,0.0,288.0,0.6,12.9,14.2,none,False
484,2025-02-21 04:00:00,21,2,4,7.0,-5.2,-10.1,0.9,0.0,67.0,1034.3,-4.9,0.0,281.0,0.9,12.7,14.0,none,False
485,2025-02-21 05:00:00,21,2,5,7.0,-5.2,-10.3,0.9,0.0,67.0,1034.6,-5.2,0.0,270.0,0.9,12.3,13.5,none,False
486,2025-02-21 06:00:00,21,2,6,7.0,-5.2,-10.2,0.4,0.0,65.0,1035.0,-4.7,0.0,243.0,0.4,15.2,20.2,low,True
487,2025-02-21 07:00:00,21,2,7,7.0,-5.2,-10.7,2.5,0.0,47.0,1035.4,-0.8,0.0,176.0,2.5,22.8,25.5,low,False
488,2025-02-21 08:00:00,21,2,8,7.0,-5.2,-12.9,5.5,0.0,32.0,1035.1,2.3,0.0,171.0,5.5,23.2,26.0,high,False
489,2025-02-21 09:00:00,21,2,9,7.0,-5.2,-14.1,5.8,0.0,25.0,1034.9,4.1,0.0,166.0,5.8,19.2,21.5,high,False
490,2025-02-21 10:00:00,21,2,10,7.0,-5.2,-13.5,5.0,0.0,24.0,1034.4,5.5,0.0,150.0,5.0,18.1,20.2,high,False
491,2025-02-21 11:00:00,21,2,11,7.0,-5.2,-11.3,4.4,0.0,27.0,1033.7,6.3,0.0,145.0,4.4,17.8,20.8,high,False
492,2025-02-21 12:00:00,21,2,12,7.0,-5.2,-10.1,3.5,0.0,28.0,1032.9,7.0,0.0,141.0,3.5,13.4,15.0,high,False
493,2025-02-21 13:00:00,21,2,13,7.0,-5.2,-9.3,1.1,0.0,31.0,1033.3,6.9,0.0,99.0,1.1,12.4,13.9,high,False
494,2025-02-21 14:00:00,21,2,14,7.0,-5.2,-9.3,1.8,0.0,30.0,1033.0,6.9,0.0,84.0,1.8,12.3,15.7,high,False
495,2025-02-21 15:00:00,21,2,15,7.0,-5.2,-3.9,1.7,0.0,50.0,1032.8,5.6,0.0,103.0,1.7,11.5,14.0,high,False
496,2025-02-21 16:00:00,21,2,16,7.0,-5.2,-7.7,1.6,0.0,45.0,1032.8,3.2,0.0,96.0,1.6,10.5,13.4,high,False
497,2025-02-21 17:00:00,21,2,17,7.0,-5.2,-8.4,1.1,0.0,48.0,1033.4,1.4,0.0,72.0,1.1,9.6,12.2,high,False
498,2025-02-21 18:00:00,21,2,18,7.0,-5.2,-8.6,0.7,24.0,55.0,1034.1,-0.6,0.0,14.0,0.7,12.8,15.2,high,False
499,2025-02-21 19:00:00,21,2,19,7.0,-5.2,-8.9,0.3,6.0,60.0,1034.5,-2.2,0.0,315.0,0.3,14.4,16.1,none,False
500,2025-02-21 20:00:00,21,2,20,7.0,-5.2,-9.1,0.0,0.0,63.0,1035.0,-3.1,0.0,270.0,0.0,21.0,23.5,none,False
501,2025-02-21 21:00:00,21,2,21,7.0,-5.2,-9.5,0.5,0.0,61.0,1035.3,-3.0,0.0,360.0,0.5,27.5,30.5,none,False
502,2025-02-21 22:00:00,21,2,22,7.0,-5.2,-9.7,0.7,0.0,57.0,1035.7,-2.3,0.0,14.0,0.7,30.6,34.1,none,False
503,2025-02-21 23:00:00,21,2,23,7.0,-5.2,-11.4,1.0,0.0,49.0,1035.9,-2.1,0.0,22.0,1.0,32.5,36.2,none,False
504,2025-02-22 00:00:00,22,2,0,6.1,-4.4,-11.8,1.5,0.0,48.0,1035.8,-2.3,0.0,36.0,1.5,34.2,38.1,none,False
505,2025-02-22 01:00:00,22,2,1,6.1,-4.4,-9.8,1.8,0.0,60.0,1036.6,-3.2,0.0,37.0,1.8,32.7,36.4,none,False
506,2025-02-22 02:00:00,22,2,2,6.1,-4.4,-10.1,2.1,0.0,60.0,1036.7,-3.5,0.0,31.0,2.1,29.2,32.3,none,False
507,2025-02-22 03:00:00,22,2,3,6.1,-4.4,-10.6,2.4,0.0,59.0,1036.6,-3.8,0.0,13.0,2.4,25.8,28.7,none,False
508,2025-02-22 04:00:00,22,2,4,6.1,-4.4,-11.1,2.9,0.0,58.0,1036.1,-4.1,0.0,4.0,2.9,22.2,24.6,none,False
509,2025-02-22 05:00:00,22,2,5,6.1,-4.4,-11.6,3.1,0.0,57.0,1036.0,-4.4,0.0,10.0,3.1,21.4,23.8,none,False
510,2025-02-22 06:00:00,22,2,6,6.1,-4.4,-11.9,3.3,0.0,52.0,1036.3,-3.4,0.0,6.0,3.3,18.4,20.2,none,False
511,2025-02-22 07:00:00,22,2,7,6.1,-4.4,-11.1,3.7,31.0,50.0,1036.5,-2.0,0.0,14.0,3.7,18.5,20.4,none,False
512,2025-02-22 08:00:00,22,2,8,6.1,-4.4,-9.9,3.8,0.0,49.0,1036.1,-0.4,0.0,49.0,3.8,20.0,22.1,none,False
513,2025-02-22 09:00:00,22,2,9,6.1,-4.4,-9.9,4.3,0.0,42.0,1035.4,1.5,0.0,66.0,4.3,18.1,20.0,none,False
514,2025-02-22 10:00:00,22,2,10,6.1,-4.4,-10.2,6.2,0.0,36.0,1034.5,3.4,0.0,80.0,6.2,15.4,17.0,none,False
515,2025-02-22 11:00:00,22,2,11,6.1,-4.4,-8.7,6.5,20.0,37.0,1033.4,4.9,0.0,92.0,6.5,13.3,14.6,none,False
516,2025-02-22 12:00:00,22,2,12,6.1,-4.4,-7.7,6.7,86.0,37.0,1032.1,5.9,0.0,88.0,6.7,12.2,13.4,none,False
517,2025-02-22 13:00:00,22,2,13,6.1,-4.4,-6.7,6.0,54.0,39.0,1031.4,6.1,0.0,87.0,6.0,11.0,12.1,none,False
518,2025-02-22 14:00:00,22,2,14,6.1,-4.4,-6.8,6.1,44.0,39.0,1030.7,6.1,0.0,92.0,6.1,10.5,11.5,none,False
519,2025-02-22 15:00:00,22,2,15,6.1,-4.4,-4.3,3.8,13.0,51.0,1030.4,5.2,0.0,121.0,3.8,10.1,11.2,none,False
520,2025-02-22 16:00:00,22,2,16,6.1,-4.4,-5.8,1.5,1.0,53.0,1030.2,2.8,0.0,126.0,1.5,9.9,11.1,none,False
521,2025-02-22 17:00:00,22,2,17,6.1,-4.4,-6.4,1.5,18.0,56.0,1030.9,1.5,0.0,83.0,1.5,10.1,11.2,none,False
522,2025-02-22 18:00:00,22,2,18,6.1,-4.4,-6.2,3.2,13.0,61.0,1031.4,0.5,0.0,56.0,3.2,15.1,18.2,none,False
523,2025-02-22 19:00:00,22,2,19,6.1,-4.4,-5.5,3.6,43.0,66.0,1031.9,0.0,0.0,57.0,3.6,18.2,20.3,none,False
524,2025-02-22 20:00:00,22,2,20,6.1,-4.4,-4.4,4.4,8.0,70.0,1032.3,0.3,0.0,55.0,4.4,14.9,16.6,none,False
525,2025-02-22 21:00:00,22,2,21,6.1,-4.4,-3.6,3.9,54.0,79.0,1032.7,-0.4,0.0,53.0,3.9,13.0,14.4,none,False
526,2025-02-22 22:00:00,22,2,22,6.1,-4.4,-3.1,3.9,69.0,83.0,1032.9,-0.5,0.0,43.0,3.9,11.9,13.2,none,False
527,2025-02-22 23:00:00,22,2,23,6.1,-4.4,-2.8,3.7,97.0,84.0,1033.0,-0.4,0.0,43.0,3.7,11.3,12.5,none,False
528,2025-02-23 00:00:00,23,2,0,5.8,-0.4,-2.6,3.1,96.0,85.0,1033.0,-0.4,0.0,50.0,3.1,10.1,11.1,none,False
529,2025-02-23 01:00:00,23,2,1,5.8,-0.4,-1.7,3.6,99.0,85.0,1033.1,0.6,0.0,63.0,3.6,9.7,10.8,none,False
530,2025-02-23 02:00:00,23,2,2,5.8,-0.4,-1.5,3.0,99.0,86.0,1033.0,0.6,0.0,65.0,3.0,8.7,9.7,none,False
531,2025-02-23 03:00:00,23,2,3,5.8,-0.4,-1.4,3.1,100.0,86.0,1033.0,0.7,0.0,59.0,3.1,8.2,9.0,none,False
532,2025-02-23 04:00:00,23,2,4,5.8,-0.4,-1.0,1.5,100.0,88.0,1033.0,0.8,0.0,76.0,1.5,8.0,8.8,none,False
533,2025-02-23 05:00:00,23,2,5,5.8,-0.4,-1.0,2.6,100.0,87.0,1033.0,0.9,0.0,56.0,2.6,10.9,12.1,none,False
534,2025-02-23 06:00:00,23,2,6,5.8,-0.4,-0.8,2.7,100.0,87.0,1033.6,1.2,0.0,82.0,2.7,10.0,11.1,none,False
535,2025-02-23 07:00:00,23,2,7,5.8,-0.4,-1.2,2.8,100.0,81.0,1033.8,1.7,0.0,75.0,2.8,9.3,10.3,none,False
536,2025-02-23 08:00:00,23,2,8,5.8,-0.4,-1.2,3.4,98.0,78.0,1033.5,2.3,0.0,90.0,3.4,9.0,9.9,none,False
537,2025-02-23 09:00:00,23,2,9,5.8,-0.4,-0.9,5.2,100.0,74.0,1033.5,3.3,0.0,90.0,5.2,8.9,9.8,none,False
538,2025-02-23 10:00:00,23,2,10,5.8,-0.4,-0.7,6.1,98.0,72.0,1033.2,3.8,0.0,102.0,6.1,8.5,9.4,none,False
539,2025-02-23 11:00:00,23,2,11,5.8,-0.4,-0.4,6.2,89.0,69.0,1032.5,4.7,0.0,102.0,6.2,9.2,10.1,none,False
540,2025-02-23 12:00:00,23,2,12,5.8,-0.4,-0.2,6.4,91.0,65.0,1031.8,5.8,0.0,100.0,6.4,9.5,10.5,none,False
541,2025-02-23 13:00:00,23,2,13,5.8,-0.4,-0.2,6.3,80.0,71.0,1032.4,4.7,0.0,83.0,6.3,9.8,10.8,none,False
542,2025-02-23 14:00:00,23,2,14,5.8,-0.4,-0.2,6.9,92.0,68.0,1031.8,5.2,0.0,85.0,6.9,9.5,10.4,none,False
543,2025-02-23 15:00:00,23,2,15,5.8,-0.4,-0.4,6.1,100.0,68.0,1031.5,5.0,0.0,87.0,6.1,9.9,11.1,none,False
544,2025-02-23 16:00:00,23,2,16,5.8,-0.4,0.1,4.5,100.0,73.0,1031.6,4.5,0.0,106.0,4.5,10.0,11.0,none,False
545,2025-02-23 17:00:00,23,2,17,5.8,-0.4,0.0,3.3,100.0,75.0,1032.0,4.1,0.0,103.0,3.3,10.5,11.7,none,False
546,2025-02-23 18:00:00,23,2,18,5.8,-0.4,0.4,1.3,100.0,80.0,1032.3,3.5,0.0,56.0,1.3,11.3,12.5,none,False
547,2025-02-23 19:00:00,23,2,19,5.8,-0.4,0.2,0.9,100.0,81.0,1032.6,3.2,0.0,11.0,0.9,12.4,13.8,none,False
548,2025-02-23 20:00:00,23,2,20,5.8,-0.4,0.3,0.9,100.0,83.0,1032.8,2.9,0.0,349.0,0.9,14.9,16.6,none,False
549,2025-02-23 21:00:00,23,2,21,5.8,-0.4,0.0,1.5,100.0,82.0,1032.6,2.7,0.0,30.0,1.5,15.8,17.6,none,False
550,2025-02-23 22:00:00,23,2,22,5.8,-0.4,0.1,2.6,97.0,85.0,1032.6,2.4,0.0,25.0,2.6,15.9,17.9,none,False
551,2025-02-23 23:00:00,23,2,23,5.8,-0.4,0.6,3.2,98.0,90.0,1032.5,2.1,0.0,27.0,3.2,19.2,21.3,none,False
552,2025-02-24 00:00:00,24,2,0,7.0,0.9,0.7,3.0,98.0,93.0,1032.5,1.7,0.0,17.0,3.0,20.5,22.8,none,False
553,2025-02-24 01:00:00,24,2,1,7.0,0.9,0.0,2.7,90.0,87.0,1032.7,2.0,0.0,48.0,2.7,19.6,21.7,none,False
554,2025-02-24 02:00:00,24,2,2,7.0,0.9,0.1,1.5,73.0,89.0,1032.4,1.7,0.0,36.0,1.5,21.3,23.9,none,False
555,2025-02-24 03:00:00,24,2,3,7.0,0.9,0.1,1.5,80.0,91.0,1032.3,1.4,0.0,14.0,1.5,22.8,25.2,none,False
556,2025-02-24 04:00:00,24,2,4,7.0,0.9,0.4,1.1,78.0,94.0,1032.2,1.2,0.0,351.0,1.1,23.3,25.9,none,False
557,2025-02-24 05:00:00,24,2,5,7.0,0.9,0.3,1.0,77.0,95.0,1032.0,0.9,0.0,338.0,1.0,22.4,24.9,none,False
558,2025-02-24 06:00:00,24,2,6,7.0,0.9,0.2,2.2,96.0,94.0,1032.3,1.1,0.0,336.0,2.2,21.4,23.7,low,True
559,2025-02-24 07:00:00,24,2,7,7.0,0.9,0.4,1.4,99.0,91.0,1032.6,1.7,0.0,23.0,1.4,22.5,26.4,low,False
560,2025-02-24 08:00:00,24,2,8,7.0,0.9,0.9,2.5,100.0,87.0,1032.3,2.8,0.0,111.0,2.5,17.7,24.0,high,False
561,2025-02-24 09:00:00,24,2,9,7.0,0.9,1.4,3.3,100.0,86.0,1032.1,3.5,0.0,112.0,3.3,18.0,25.7,high,False
562,2025-02-24 10:00:00,24,2,10,7.0,0.9,1.8,3.8,100.0,83.0,1031.5,4.4,0.0,87.0,3.8,15.8,20.8,high,False
563,2025-02-24 11:00:00,24,2,11,7.0,0.9,2.3,4.5,100.0,77.0,1030.8,6.0,0.0,97.0,4.5,13.0,17.7,high,False
564,2025-02-24 12:00:00,24,2,12,7.0,0.9,2.5,5.1,100.0,73.0,1029.7,7.0,0.0,98.0,5.1,12.9,18.4,high,False
565,2025-02-24 13:00:00,24,2,13,7.0,0.9,1.8,4.7,100.0,81.0,1030.4,4.7,0.0,92.0,4.7,14.3,20.7,high,False
566,2025-02-24 14:00:00,24,2,14,7.0,0.9,2.0,4.2,100.0,78.0,1029.9,5.5,0.0,110.0,4.2,14.2,19.3,high,False
567,2025-02-24 15:00:00,24,2,15,7.0,0.9,2.0,4.2,100.0,77.0,1029.4,5.7,0.0,108.0,4.2,13.5,15.1,high,False
568,2025-02-24 16:00:00,24,2,16,7.0,0.9,2.6,1.6,100.0,85.0,1029.3,4.9,0.0,90.0,1.6,11.5,17.1,high,False
569,2025-02-24 17:00:00,24,2,17,7.0,0.9,2.0,0.6,100.0,85.0,1029.2,4.4,0.0,304.0,0.6,10.8,13.6,high,False
570,2025-02-24 18:00:00,24,2,18,7.0,0.9,1.8,1.2,89.0,87.0,1029.0,3.8,0.0,321.0,1.2,9.6,10.7,high,False
571,2025-02-24 19:00:00,24,2,19,7.0,0.9,1.7,0.8,100.0,88.0,1028.9,3.6,0.0,333.0,0.8,9.4,11.5,none,False
572,2025-02-24 20:00:00,24,2,20,7.0,0.9,1.9,0.8,93.0,88.0,1028.7,3.7,0.0,333.0,0.8,9.5,10.5,none,False
573,2025-02-24 21:00:00,24,2,21,7.0,0.9,1.8,1.2,70.0,89.0,1028.7,3.5,0.0,333.0,1.2,9.9,10.9,none,False
574,2025-02-24 22:00:00,24,2,22,7.0,0.9,1.1,1.8,75.0,91.0,1028.6,2.5,0.0,307.0,1.8,10.5,11.6,none,False
575,2025-02-24 23:00:00,24,2,23,7.0,0.9,0.8,2.7,100.0,92.0,1028.1,1.9,0.0,312.0,2.7,11.1,12.3,none,False
576,2025-02-25 00:00:00,25,2,0,11.6,1.8,0.9,2.5,90.0,92.0,1027.7,2.0,0.0,330.0,2.5,11.3,12.5,none,False
577,2025-02-25 01:00:00,25,2,1,11.6,1.8,1.8,1.9,66.0,91.0,1027.2,3.1,0.0,326.0,1.9,11.2,12.3,none,False
578,2025-02-25 02:00:00,25,2,2,11.6,1.8,1.1,1.5,50.0,92.0,1026.8,2.3,0.0,21.0,1.5,11.7,13.0,none,False
579,2025-02-25 03:00:00,25,2,3,11.6,1.8,0.7,1.0,73.0,92.0,1026.5,1.8,0.0,22.0,1.0,11.4,12.6,none,False
580,2025-02-25 04:00:00,25,2,4,11.6,1.8,1.1,0.9,93.0,92.0,1026.4,2.2,0.0,360.0,0.9,11.6,12.8,none,False
581,2025-02-25 05:00:00,25,2,5,11.6,1.8,1.3,2.3,94.0,92.0,1026.2,2.5,0.0,342.0,2.3,10.8,11.9,none,False
582,2025-02-25 06:00:00,25,2,6,11.6,1.8,1.5,2.4,84.0,92.0,1026.2,2.6,0.0,347.0,2.4,12.3,13.7,low,True
583,2025-02-25 07:00:00,25,2,7,11.6,1.8,2.2,2.4,50.0,91.0,1026.1,3.5,0.0,9.0,2.4,20.2,22.3,low,False
584,2025-02-25 08:00:00,25,2,8,11.6,1.8,2.9,1.7,28.0,86.0,1025.7,5.1,0.0,77.0,1.7,21.8,24.4,high,False
585,2025-02-25 09:00:00,25,2,9,11.6,1.8,3.7,3.6,26.0,80.0,1025.2,6.8,0.0,108.0,3.6,23.9,26.7,high,False
586,2025-02-25 10:00:00,25,2,10,11.6,1.8,4.2,5.2,28.0,74.0,1024.4,8.6,0.0,117.0,5.2,21.9,30.6,high,False
587,2025-02-25 11:00:00,25,2,11,11.6,1.8,4.5,5.6,38.0,68.0,1023.3,10.2,0.0,121.0,5.6,19.8,23.6,high,False
588,2025-02-25 12:00:00,25,2,12,11.6,1.8,4.7,4.8,32.0,63.0,1022.1,11.4,0.0,110.0,4.8,16.5,21.6,high,False
589,2025-02-25 13:00:00,25,2,13,11.6,1.8,5.0,4.2,25.0,65.0,1022.2,11.5,0.0,100.0,4.2,16.5,23.5,high,False
590,2025-02-25 14:00:00,25,2,14,11.6,1.8,4.9,4.4,18.0,63.0,1021.6,11.6,0.0,120.0,4.4,12.7,16.2,high,False
591,2025-02-25 15:00:00,25,2,15,11.6,1.8,4.9,4.7,23.0,64.0,1021.1,11.4,0.0,137.0,4.7,11.8,19.4,high,False
592,2025-02-25 16:00:00,25,2,16,11.6,1.8,4.9,0.6,25.0,71.0,1020.9,9.9,0.0,108.0,0.6,11.5,12.9,high,False
593,2025-02-25 17:00:00,25,2,17,11.6,1.8,4.1,0.8,33.0,75.0,1021.0,8.4,0.0,297.0,0.8,11.3,12.6,high,False
594,2025-02-25 18:00:00,25,2,18,11.6,1.8,3.7,2.2,30.0,80.0,1021.3,6.8,0.0,284.0,2.2,11.4,21.1,high,False
595,2025-02-25 19:00:00,25,2,19,11.6,1.8,3.2,3.5,40.0,85.0,1021.6,5.5,0.0,298.0,3.5,10.7,14.4,none,False
596,2025-02-25 20:00:00,25,2,20,11.6,1.8,2.9,2.1,75.0,88.0,1021.8,4.8,0.0,290.0,2.1,10.6,13.7,none,False
597,2025-02-25 21:00:00,25,2,21,11.6,1.8,2.7,1.9,92.0,89.0,1022.2,4.3,0.0,299.0,1.9,10.5,12.2,none,False
598,2025-02-25 22:00:00,25,2,22,11.6,1.8,2.5,1.5,74.0,88.0,1022.2,4.3,0.0,339.0,1.5,10.7,11.9,none,False
599,2025-02-25 23:00:00,25,2,23,11.6,1.8,2.2,2.0,31.0,88.0,1022.2,4.0,0.0,5.0,2.0,9.9,11.0,none,False
600,2025-02-26 00:00:00,26,2,0,12.1,2.2,1.9,2.4,54.0,88.0,1022.2,3.7,0.0,9.0,2.4,10.4,11.5,none,False
601,2025-02-26 01:00:00,26,2,1,12.1,2.2,2.0,3.5,56.0,87.0,1022.1,3.9,0.0,28.0,3.5,9.9,11.0,none,False
602,2025-02-26 02:00:00,26,2,2,12.1,2.2,2.0,3.3,29.0,90.0,1021.9,3.6,0.0,29.0,3.3,10.0,11.0,none,False
603,2025-02-26 03:00:00,26,2,3,12.1,2.2,1.9,3.0,24.0,92.0,1021.9,3.0,0.0,25.0,3.0,10.3,11.2,none,False
604,2025-02-26 04:00:00,26,2,4,12.1,2.2,1.8,2.4,46.0,95.0,1022.1,2.5,0.0,17.0,2.4,9.9,10.9,none,False
605,2025-02-26 05:00:00,26,2,5,12.1,2.2,1.8,2.5,100.0,97.0,1022.4,2.2,0.0,4.0,2.5,9.2,10.1,none,False
606,2025-02-26 06:00:00,26,2,6,12.1,2.2,3.1,4.1,100.0,98.0,1022.7,3.4,0.0,360.0,4.1,9.3,10.2,low,True
607,2025-02-26 07:00:00,26,2,7,12.1,2.2,3.9,4.4,100.0,99.0,1023.0,4.1,0.0,21.0,4.4,15.6,17.4,low,False
608,2025-02-26 08:00:00,26,2,8,12.1,2.2,4.1,5.1,100.0,95.0,1022.9,4.8,0.0,39.0,5.1,19.1,22.6,high,False
609,2025-02-26 09:00:00,26,2,9,12.1,2.2,4.3,6.1,100.0,90.0,1022.8,5.7,0.0,56.0,6.1,14.1,16.8,high,False
610,2025-02-26 10:00:00,26,2,10,12.1,2.2,4.6,6.2,91.0,81.0,1022.2,7.6,0.0,73.0,6.2,14.0,16.8,high,False
611,2025-02-26 11:00:00,26,2,11,12.1,2.2,5.1,5.6,81.0,70.0,1021.3,10.3,0.0,88.0,5.6,17.4,22.1,high,False
612,2025-02-26 12:00:00,26,2,12,12.1,2.2,5.4,6.4,61.0,67.0,1020.0,11.3,0.0,63.0,6.4,22.1,24.6,high,False
613,2025-02-26 13:00:00,26,2,13,12.1,2.2,5.8,5.4,71.0,66.0,1020.1,11.9,0.0,37.0,5.4,23.2,26.0,high,False
614,2025-02-26 14:00:00,26,2,14,12.1,2.2,5.6,6.9,84.0,65.0,1019.6,12.0,0.0,23.0,6.9,22.0,28.0,high,False
615,2025-02-26 15:00:00,26,2,15,12.1,2.2,5.6,3.6,39.0,64.0,1019.1,12.1,0.0,45.0,3.6,21.7,33.5,high,False
616,2025-02-26 16:00:00,26,2,16,12.1,2.2,5.9,0.7,92.0,73.0,1019.3,10.6,0.0,346.0,0.7,20.1,30.2,high,False
617,2025-02-26 17:00:00,26,2,17,12.1,2.2,5.1,1.8,100.0,75.0,1019.6,9.4,0.0,45.0,1.8,21.9,24.6,high,False
618,2025-02-26 18:00:00,26,2,18,12.1,2.2,5.7,2.4,99.0,81.0,1020.3,8.8,0.0,73.0,2.4,20.6,23.9,high,False
619,2025-02-26 19:00:00,26,2,19,12.1,2.2,5.9,3.2,100.0,86.0,1020.6,8.1,0.1,52.0,3.2,29.5,32.8,none,False
620,2025-02-26 20:00:00,26,2,20,12.1,2.2,5.6,3.7,100.0,90.0,1020.9,7.1,0.1,39.0,3.7,27.5,30.7,none,False
621,2025-02-26 21:00:00,26,2,21,12.1,2.2,5.7,3.6,100.0,92.0,1021.3,7.0,0.2,30.0,3.6,27.7,30.8,none,False
622,2025-02-26 22:00:00,26,2,22,12.1,2.2,5.8,3.2,100.0,93.0,1021.5,6.8,0.1,34.0,3.2,26.9,29.8,none,False
623,2025-02-26 23:00:00,26,2,23,12.1,2.2,5.8,3.0,100.0,95.0,1021.6,6.5,0.1,25.0,3.0,25.0,27.7,none,False
624,2025-02-27 00:00:00,27,2,0,12.1,6.4,5.8,2.9,100.0,96.0,1021.4,6.4,0.0,22.0,2.9,23.6,26.0,none,False
625,2025-02-27 01:00:00,27,2,1,12.1,6.4,6.9,3.4,100.0,97.0,1021.2,7.4,0.0,360.0,3.4,22.4,24.8,none,False
